TransactionID,Amount,PaymentMethod,Location,Device,TransactionDate,Fraud
TXN08652,26724,UPI,Kavali,Laptop,2025-02-12,No
TXN08653,32229,Debit Card,Visakhapatnam,Laptop,2025-06-06,No
TXN08654,82968,Net Banking,Jamnagar,Laptop,2026-02-08,No
TXN08655,82158,Debit Card,Sri Ganganagar,Laptop,2025-09-11,No
TXN08656,2852,Credit Card,Kalyan-Dombivli,Android,2025-05-13,No
TXN08657,26051,Credit Card,Karawal Nagar,Android,2025-11-14,No
TXN08658,15346,Debit Card,Jaipur,iPhone,2025-04-01,No
TXN08659,39494,Credit Card,Malda,iPhone,2025-07-10,No
TXN08660,61512,Credit Card,Hyderabad,Laptop,2026-06-01,No
TXN08661,72696,Debit Card,Kochi,Android,2025-08-12,No
TXN08662,50375,Debit Card,Pali,Laptop,2025-03-03,No
TXN08663,88650,Debit Card,Kottayam,iPhone,2024-07-26,No
TXN08664,74172,UPI,Bhagalpur,iPhone,2026-05-03,No
TXN08665,49642,Debit Card,Karimnagar,iPhone,2025-06-26,No
TXN08666,884,Credit Card,Jamalpur,iPhone,2025-05-05,No
TXN08667,20179,Debit Card,Mehsana,Android,2024-08-27,No
TXN08668,98745,UPI,Aligarh,Laptop,2026-06-14,No
TXN08669,74197,Debit Card,Bharatpur,iPhone,2024-08-01,No
TXN08670,54048,Credit Card,Khandwa,Laptop,2026-06-22,No
TXN08671,10526,Net Banking,Amroha,iPhone,2026-06-07,No
TXN08672,63563,Debit Card,Jaipur,Android,2024-12-17,No
TXN08673,51195,Net Banking,Hosur,Laptop,2024-09-26,No
TXN08674,87917,Net Banking,Tirunelveli,Laptop,2026-04-13,No
TXN08675,85204,Debit Card,Singrauli,Laptop,2025-05-25,No
TXN08676,51072,Net Banking,Nellore,Laptop,2026-04-27,No
TXN08677,62386,Credit Card,Secunderabad,Laptop,2025-10-07,No
TXN08678,43277,Credit Card,Darbhanga,Laptop,2024-12-29,No
TXN08679,49368,Debit Card,Bangalore,Android,2026-05-28,No
TXN08680,59110,Net Banking,Belgaum,iPhone,2025-07-05,No
TXN08681,90577,Credit Card,Rajpur Sonarpur,Android,2024-12-06,No
TXN08682,16107,UPI,Tirunelveli,Android,2026-05-17,No
TXN08683,18620,Credit Card,Durgapur,Laptop,2026-01-12,No
TXN08684,48958,UPI,Karimnagar,Laptop,2026-02-20,No
TXN08685,88253,Credit Card,Firozabad,Laptop,2025-03-31,No
TXN08686,42508,UPI,Parbhani,iPhone,2025-04-03,No
TXN08687,39409,Debit Card,Raebareli,Android,2026-02-15,No
TXN08688,38684,Credit Card,Dharmavaram,Android,2025-12-14,No
TXN08689,52809,Net Banking,Bettiah,Laptop,2025-03-26,No
TXN08690,67643,Debit Card,Hindupur,Laptop,2025-06-07,No
TXN08691,81869,Credit Card,Bhiwandi,Laptop,2025-11-19,No
TXN08692,32022,Debit Card,Malegaon,Android,2025-06-26,No
TXN08693,36321,UPI,Begusarai,Laptop,2024-11-02,No
TXN08694,35246,UPI,Thane,Android,2024-08-20,No
TXN08695,90628,UPI,Udaipur,Android,2025-07-04,No
TXN08696,99653,Net Banking,Dehradun,Android,2025-07-04,No
TXN08697,63316,Net Banking,Mathura,Laptop,2024-09-17,No
TXN08698,99022,Debit Card,Tenali,Android,2026-06-10,No
TXN08699,86218,Net Banking,Nangloi Jat,iPhone,2025-11-11,No
TXN08700,84835,Credit Card,Nagpur,Android,2025-10-12,No
TXN08701,89346,Net Banking,Bareilly,Laptop,2025-09-08,Yes
TXN08702,76003,UPI,Bilaspur,iPhone,2025-07-26,No
TXN08703,43319,Debit Card,Warangal,Android,2025-10-04,No
TXN08704,24168,Net Banking,Kanpur,Laptop,2026-02-06,No
TXN08705,35254,UPI,Faridabad,Laptop,2025-03-03,No
TXN08706,42722,Net Banking,Ramgarh,iPhone,2025-05-22,No
TXN08707,8038,Net Banking,Serampore,Laptop,2025-04-07,No
TXN08708,7581,Credit Card,Sambhal,Android,2025-07-17,No
TXN08709,89166,UPI,Bharatpur,Laptop,2025-10-19,No
TXN08710,71992,UPI,Karaikudi,iPhone,2024-11-30,No
TXN08711,57466,UPI,Karawal Nagar,iPhone,2025-07-04,No
TXN08712,47327,UPI,Guntur,iPhone,2024-11-11,No
TXN08713,80743,UPI,Allahabad,Android,2025-09-01,No
TXN08714,39030,Debit Card,Anantapuram,Laptop,2025-11-02,Yes
TXN08715,48811,Net Banking,Aizawl,Android,2026-05-17,No
TXN08716,34637,UPI,Haldia,Android,2025-11-10,No
TXN08717,84910,Net Banking,Amroha,Android,2025-10-21,No
TXN08718,24418,Net Banking,Thane,Android,2024-10-03,No
TXN08719,5153,Net Banking,Sasaram,Laptop,2026-06-03,No
TXN08720,12406,UPI,Gangtok,Android,2025-02-28,No
TXN08721,64993,UPI,Rourkela,iPhone,2026-05-31,No
TXN08722,49138,Credit Card,Udupi,iPhone,2026-01-15,No
TXN08723,67147,Credit Card,Ballia,iPhone,2026-03-14,No
TXN08724,88343,UPI,Ramgarh,Android,2024-08-24,No
TXN08725,25580,UPI,Amroha,Laptop,2025-03-03,No
TXN08726,33550,Net Banking,Tinsukia,iPhone,2026-04-18,No
TXN08727,99797,UPI,Bangalore,Laptop,2026-04-30,No
TXN08728,97191,Credit Card,Haridwar,iPhone,2025-10-01,No
TXN08729,74804,Debit Card,Bihar Sharif,iPhone,2024-09-09,No
TXN08730,15420,Net Banking,Jaipur,Android,2024-08-19,No
TXN08731,65741,Net Banking,Chapra,Laptop,2024-08-18,No
TXN08732,65941,Net Banking,Raichur,Laptop,2025-09-18,No
TXN08733,84581,Net Banking,Dharmavaram,Laptop,2025-09-06,No
TXN08734,57278,Credit Card,Pimpri-Chinchwad,Android,2025-05-27,No
TXN08735,87362,Debit Card,Naihati,Laptop,2025-06-25,No
TXN08736,27051,Credit Card,Udaipur,Android,2025-08-07,No
TXN08737,38795,Debit Card,Sangli-Miraj & Kupwad,Laptop,2026-01-30,No
TXN08738,27714,Credit Card,Mehsana,Android,2025-08-15,No
TXN08739,66738,Net Banking,Mangalore,Laptop,2024-07-08,No
TXN08740,75924,UPI,Udaipur,iPhone,2024-09-20,No
TXN08741,33040,Net Banking,Unnao,Laptop,2025-09-13,No
TXN08742,29703,Net Banking,Mahbubnagar,Laptop,2025-02-04,No
TXN08743,71008,Credit Card,Gandhinagar,Laptop,2025-04-23,No
TXN08744,57865,Credit Card,Tiruvottiyur,iPhone,2025-10-02,No
TXN08745,15429,Credit Card,Bharatpur,Android,2025-06-26,No
TXN08746,65859,Credit Card,Kolkata,Laptop,2024-10-05,No
TXN08747,86152,Net Banking,Gwalior,Laptop,2026-02-16,No
TXN08748,74177,Credit Card,Ghaziabad,Laptop,2025-11-11,No
TXN08749,1026,Debit Card,Hospet,iPhone,2025-09-26,No
TXN08750,39668,Debit Card,Motihari,Android,2025-05-25,No
TXN08751,23590,Credit Card,Pondicherry,Laptop,2025-08-23,No
TXN08752,28548,Net Banking,Ozhukarai,Android,2025-01-13,No
TXN08753,85170,Credit Card,Madurai,iPhone,2025-03-06,No
TXN08754,11396,Credit Card,Nashik,Android,2025-03-18,No
TXN08755,90289,Net Banking,Tinsukia,iPhone,2026-04-09,Yes
TXN08756,29334,UPI,Naihati,Laptop,2024-07-22,No
TXN08757,15557,UPI,Karaikudi,iPhone,2024-11-22,No
TXN08758,9355,Credit Card,Bhopal,Android,2025-03-01,No
TXN08759,32164,Credit Card,Siwan,Laptop,2025-10-21,No
TXN08760,63718,Net Banking,Ramagundam,Android,2024-11-11,No
TXN08761,24935,UPI,Kumbakonam,Android,2025-02-22,No
TXN08762,11532,Net Banking,Kottayam,iPhone,2025-07-16,No
TXN08763,46288,Credit Card,Nellore,iPhone,2026-07-01,No
TXN08764,42041,Credit Card,Hazaribagh,Laptop,2024-08-20,No
TXN08765,60073,Debit Card,Deoghar,Laptop,2024-08-14,No
TXN08766,63398,Net Banking,Ludhiana,iPhone,2025-04-12,No
TXN08767,40278,Net Banking,Lucknow,iPhone,2026-02-09,No
TXN08768,11982,UPI,Chinsurah,Android,2024-08-13,No
TXN08769,58958,Debit Card,Malda,iPhone,2025-01-16,No
TXN08770,21672,Credit Card,Pallavaram,iPhone,2025-05-27,No
TXN08771,60886,Net Banking,Bulandshahr,Android,2025-02-27,No
TXN08772,73022,Credit Card,Bhiwandi,Android,2024-10-31,No
TXN08773,18025,Credit Card,Belgaum,Android,2025-12-18,No
TXN08774,18064,UPI,Berhampore,Laptop,2024-08-04,No
TXN08775,79473,Credit Card,Durgapur,Laptop,2026-02-07,No
TXN08776,92532,Credit Card,Ulhasnagar,Android,2026-01-14,No
TXN08777,7521,Debit Card,Bahraich,Laptop,2024-11-14,No
TXN08778,73931,Net Banking,Guwahati,Laptop,2025-05-01,No
TXN08779,52545,Net Banking,Gwalior,Android,2026-02-07,No
TXN08780,86285,Net Banking,Aurangabad,Laptop,2026-05-06,No
TXN08781,8503,UPI,Dewas,Laptop,2025-09-10,No
TXN08782,89067,UPI,Jammu,Android,2026-06-16,No
TXN08783,51658,Credit Card,Kollam,Android,2025-12-30,No
TXN08784,62906,Credit Card,Thanjavur,iPhone,2025-01-23,No
TXN08785,23329,Credit Card,Danapur,Laptop,2024-09-03,No
TXN08786,11654,Credit Card,Sikar,Laptop,2025-11-22,No
TXN08787,39736,Debit Card,Thiruvananthapuram,Android,2025-06-26,No
TXN08788,27065,Debit Card,Madurai,Android,2026-06-13,No
TXN08789,74645,UPI,Mathura,iPhone,2026-05-28,No
TXN08790,20965,Debit Card,Srikakulam,Laptop,2025-12-31,No
TXN08791,61432,Credit Card,Mahbubnagar,iPhone,2025-08-15,No
TXN08792,81917,Debit Card,Raebareli,Android,2024-10-20,No
TXN08793,7004,Debit Card,Siliguri,iPhone,2026-04-25,No
TXN08794,1551,Credit Card,Medininagar,Laptop,2025-09-06,No
TXN08795,69500,Credit Card,Adoni,iPhone,2025-03-26,No
TXN08796,35987,Debit Card,Kadapa,iPhone,2025-10-02,No
TXN08797,63266,Debit Card,Gopalpur,Laptop,2025-01-02,No
TXN08798,10064,Net Banking,Sagar,iPhone,2025-11-26,No
TXN08799,47109,Debit Card,Satna,Android,2026-02-27,No
TXN08800,8051,Net Banking,Khammam,iPhone,2024-10-29,No
TXN08801,28104,Debit Card,Tezpur,Laptop,2024-10-02,No
TXN08802,35085,Credit Card,Jaunpur,iPhone,2025-10-21,No
TXN08803,9094,Net Banking,Rampur,Laptop,2025-09-05,No
TXN08804,26257,Net Banking,Shivpuri,Android,2025-05-24,No
TXN08805,19670,Credit Card,Sagar,iPhone,2025-10-18,No
TXN08806,32917,UPI,Coimbatore,Laptop,2025-06-16,No
TXN08807,92946,UPI,Siliguri,Android,2024-12-25,No
TXN08808,80396,UPI,Allahabad,Android,2024-09-25,No
TXN08809,99592,UPI,Satara,Android,2025-11-28,No
TXN08810,16054,Debit Card,Visakhapatnam,Android,2025-03-14,No
TXN08811,23455,Credit Card,Vellore,iPhone,2024-08-19,No
TXN08812,22146,UPI,Akola,iPhone,2024-07-14,No
TXN08813,59413,UPI,Dewas,Android,2026-06-25,No
TXN08814,57531,Net Banking,Bulandshahr,Android,2025-06-14,No
TXN08815,52368,UPI,Thanjavur,Android,2024-08-02,No
TXN08816,71874,Credit Card,Thrissur,Laptop,2025-11-09,No
TXN08817,81016,Debit Card,Durgapur,Android,2026-04-07,No
TXN08818,75744,Net Banking,Bellary,iPhone,2026-05-21,No
TXN08819,81404,Debit Card,Madurai,iPhone,2025-09-23,No
TXN08820,96331,Net Banking,Berhampur,Laptop,2025-06-22,No
TXN08821,65616,Credit Card,Jamalpur,Laptop,2024-10-04,No
TXN08822,7276,UPI,Serampore,Android,2026-01-17,No
TXN08823,60625,Net Banking,Chennai,Laptop,2026-04-19,No
TXN08824,38084,Credit Card,Ramgarh,Laptop,2024-09-20,No
TXN08825,52169,Net Banking,Loni,Laptop,2025-05-23,No
TXN08826,15112,Net Banking,Patiala,Android,2025-07-08,No
TXN08827,95505,UPI,Visakhapatnam,Laptop,2025-08-19,No
TXN08828,44915,Credit Card,Vadodara,iPhone,2026-05-18,No
TXN08829,77583,UPI,Rajkot,Laptop,2025-12-01,No
TXN08830,86896,UPI,Mau,Android,2025-01-29,No
TXN08831,53221,Credit Card,Gopalpur,Laptop,2024-10-08,No
TXN08832,80037,UPI,Faridabad,Android,2024-10-03,No
TXN08833,54734,Debit Card,Karnal,Android,2024-07-04,No
TXN08834,25848,Credit Card,Giridih,iPhone,2025-08-17,No
TXN08835,75487,Debit Card,Munger,iPhone,2026-06-27,No
TXN08836,38842,Debit Card,Nandyal,iPhone,2025-06-02,No
TXN08837,3764,Debit Card,Bahraich,Android,2024-09-08,No
TXN08838,64495,Credit Card,Guntur,Android,2024-11-23,No
TXN08839,64367,Net Banking,Ambattur,Android,2025-09-30,No
TXN08840,16188,Debit Card,Thrissur,Android,2024-08-02,No
TXN08841,30206,Credit Card,Junagadh,iPhone,2024-11-01,No
TXN08842,64642,Credit Card,Ahmednagar,iPhone,2025-03-05,No
TXN08843,2713,Debit Card,Guna,Laptop,2025-01-20,No
TXN08844,65495,UPI,Unnao,Android,2024-09-07,No
TXN08845,20687,Credit Card,Kadapa,Android,2026-02-06,No
TXN08846,49936,Net Banking,Dharmavaram,Laptop,2026-03-27,No
TXN08847,48237,Net Banking,Bulandshahr,Laptop,2024-07-05,No
TXN08848,32985,Credit Card,Karawal Nagar,Android,2025-04-20,No
TXN08849,9992,Debit Card,Madanapalle,iPhone,2025-04-13,No
TXN08850,44900,UPI,Darbhanga,Android,2026-05-14,No
TXN08851,7712,Net Banking,Jalna,Android,2026-05-07,No
TXN08852,48094,Debit Card,Mau,iPhone,2025-11-09,No
TXN08853,25315,Debit Card,Narasaraopet,Laptop,2026-06-14,No
TXN08854,91616,Debit Card,Aurangabad,Laptop,2025-11-25,No
TXN08855,72890,Credit Card,Kota,Laptop,2025-09-15,No
TXN08856,50397,Net Banking,Kulti,iPhone,2025-03-21,No
TXN08857,95747,Credit Card,Anand,iPhone,2024-07-15,No
TXN08858,33094,Debit Card,Morbi,Android,2025-06-01,No
TXN08859,67458,UPI,Motihari,Android,2024-09-05,No
TXN08860,70617,Credit Card,Sambalpur,iPhone,2026-01-29,No
TXN08861,90110,Net Banking,Aligarh,Laptop,2026-02-21,No
TXN08862,40805,Credit Card,Haridwar,iPhone,2025-08-07,No
TXN08863,71948,Net Banking,Darbhanga,iPhone,2025-03-07,No
TXN08864,98607,Net Banking,Nashik,Laptop,2025-02-03,No
TXN08865,58875,Credit Card,Sirsa,Android,2024-11-17,No
TXN08866,87990,Debit Card,South Dumdum,Laptop,2026-04-18,No
TXN08867,63425,Debit Card,Bhind,Android,2024-08-09,No
TXN08868,2915,Net Banking,Adoni,iPhone,2025-02-01,No
TXN08869,35293,Debit Card,Gulbarga,Laptop,2024-10-02,No
TXN08870,29255,UPI,Sirsa,Laptop,2026-04-21,No
TXN08871,86387,UPI,Bongaigaon,Laptop,2026-01-19,No
TXN08872,31488,Credit Card,Jammu,Laptop,2025-11-19,No
TXN08873,64256,Credit Card,Bhalswa Jahangir Pur,Android,2025-12-25,No
TXN08874,61782,Net Banking,Mahbubnagar,Laptop,2025-04-28,No
TXN08875,86627,Credit Card,Tezpur,Android,2026-01-03,No
TXN08876,31005,UPI,Dehradun,Laptop,2025-11-06,Yes
TXN08877,37835,UPI,Arrah,Android,2025-07-21,No
TXN08878,81126,Debit Card,Aurangabad,Laptop,2024-10-21,No
TXN08879,55397,Net Banking,Kochi,iPhone,2025-01-10,No
TXN08880,98585,UPI,Bharatpur,iPhone,2025-03-04,No
TXN08881,7513,Debit Card,Rewa,Laptop,2025-11-17,No
TXN08882,9644,UPI,Noida,Android,2025-08-26,No
TXN08883,91584,Net Banking,Tiruchirappalli,iPhone,2026-06-29,No
TXN08884,30942,Net Banking,Bhavnagar,Laptop,2026-02-09,No
TXN08885,92113,UPI,Surat,Android,2025-03-07,No
TXN08886,31775,Net Banking,Bhopal,Laptop,2026-02-09,No
TXN08887,67788,Credit Card,Bhiwandi,Android,2025-06-06,No
TXN08888,27258,Credit Card,Kolhapur,Laptop,2025-07-05,No
TXN08889,97099,Credit Card,Raichur,Android,2026-05-09,No
TXN08890,92881,Credit Card,Mirzapur,Android,2025-07-03,No
TXN08891,25963,UPI,Kamarhati,Laptop,2026-03-28,No
TXN08892,60060,Net Banking,Medininagar,iPhone,2024-09-23,No
TXN08893,55078,Debit Card,Baranagar,iPhone,2025-07-11,No
TXN08894,96151,Net Banking,Karimnagar,Laptop,2025-01-13,No
TXN08895,26590,Debit Card,Hubli–Dharwad,Laptop,2025-03-22,No
TXN08896,82357,Credit Card,Muzaffarnagar,iPhone,2025-06-11,No
TXN08897,22634,Credit Card,Bettiah,iPhone,2024-09-23,No
TXN08898,38582,Credit Card,Loni,Android,2024-07-06,No
TXN08899,91763,UPI,Alwar,iPhone,2026-01-26,No
TXN08900,94640,Debit Card,Sasaram,Laptop,2024-07-12,No
TXN08901,53239,Debit Card,Kottayam,Android,2025-03-06,No
TXN08902,59109,Debit Card,Kumbakonam,Laptop,2025-06-21,No
TXN08903,69188,Credit Card,Hapur,Android,2025-12-25,Yes
TXN08904,32334,Net Banking,Kochi,Laptop,2025-09-28,No
TXN08905,19729,Credit Card,Kochi,Android,2026-03-17,No
TXN08906,42533,Debit Card,Bhopal,iPhone,2025-07-07,No
TXN08907,13433,UPI,Kharagpur,Android,2025-11-17,No
TXN08908,30916,Credit Card,Madanapalle,Android,2026-05-20,No
TXN08909,89309,Net Banking,Begusarai,iPhone,2025-09-18,No
TXN08910,63531,Credit Card,Rajpur Sonarpur,iPhone,2025-04-17,No
TXN08911,47362,Net Banking,Pudukkottai,Laptop,2025-03-18,No
TXN08912,57291,Credit Card,Bilaspur,Laptop,2026-06-14,No
TXN08913,32674,UPI,Farrukhabad,iPhone,2026-05-09,No
TXN08914,85800,UPI,Navi Mumbai,Android,2024-10-30,No
TXN08915,74107,Net Banking,Gudivada,Laptop,2026-03-15,No
TXN08916,54339,Net Banking,Meerut,Laptop,2024-08-10,No
TXN08917,10568,Net Banking,Satna,Laptop,2024-11-13,No
TXN08918,43018,Net Banking,Panihati,Android,2026-05-31,No
TXN08919,66800,Credit Card,Nashik,iPhone,2025-11-22,No
TXN08920,58760,Credit Card,Kharagpur,iPhone,2026-01-27,No
TXN08921,60788,Net Banking,Hosur,Laptop,2026-01-02,No
TXN08922,74559,Debit Card,Uluberia,Laptop,2024-09-24,No
TXN08923,87897,Debit Card,Shimoga,Laptop,2025-02-08,No
TXN08924,75975,Debit Card,Tinsukia,Laptop,2025-04-27,No
TXN08925,17081,Net Banking,Morena,Laptop,2025-07-31,No
TXN08926,42662,Credit Card,Surendranagar Dudhrej,Laptop,2024-12-09,No
TXN08927,90362,UPI,Dhanbad,Android,2025-02-13,No
TXN08928,84724,Net Banking,Jamalpur,Laptop,2026-06-16,No
TXN08929,60689,Debit Card,Begusarai,iPhone,2026-05-22,No
TXN08930,23209,Debit Card,Guntur,iPhone,2024-08-08,No
TXN08931,74652,UPI,Mehsana,Android,2025-09-17,No
TXN08932,23230,Net Banking,Panvel,Laptop,2025-01-03,No
TXN08933,83531,Credit Card,Jamalpur,iPhone,2026-01-22,No
TXN08934,43011,Credit Card,Narasaraopet,Android,2026-02-10,No
TXN08935,45559,Debit Card,Nandyal,Android,2026-01-26,No
TXN08936,65715,Credit Card,Anand,iPhone,2025-01-02,No
TXN08937,31136,Debit Card,Chandrapur,Laptop,2025-09-18,No
TXN08938,966,Credit Card,Ahmednagar,iPhone,2025-10-28,No
TXN08939,84166,UPI,Kota,Laptop,2024-12-08,No
TXN08940,32332,Net Banking,Unnao,Laptop,2024-10-06,No
TXN08941,18876,Debit Card,Agartala,Android,2024-10-04,No
TXN08942,85491,Credit Card,Aligarh,Laptop,2025-10-29,No
TXN08943,32415,Credit Card,Bharatpur,Android,2025-04-24,No
TXN08944,2597,Debit Card,Amritsar,Android,2024-10-18,No
TXN08945,15401,Credit Card,Secunderabad,Android,2024-10-16,No
TXN08946,93284,Debit Card,Jorhat,Laptop,2026-03-02,No
TXN08947,81445,Debit Card,Tenali,iPhone,2025-06-13,No
TXN08948,71890,Net Banking,Udupi,Android,2024-09-06,No
TXN08949,14776,Credit Card,Varanasi,Laptop,2024-08-06,No
TXN08950,91834,UPI,Amravati,iPhone,2025-04-20,No
TXN08951,17199,Debit Card,Jalna,iPhone,2026-02-15,No
TXN08952,71371,Credit Card,Gangtok,Android,2026-03-19,No
TXN08953,12859,UPI,Silchar,iPhone,2026-02-20,No
TXN08954,897,Debit Card,Bijapur,Android,2026-02-17,No
TXN08955,7668,Debit Card,Gandhidham,Android,2025-04-04,No
TXN08956,48587,Credit Card,Jaipur,iPhone,2026-05-14,No
TXN08957,77388,UPI,Rajpur Sonarpur,Android,2024-10-29,No
TXN08958,29554,UPI,Ratlam,Laptop,2025-11-06,No
TXN08959,59766,Debit Card,Anand,iPhone,2025-02-11,No
TXN08960,68861,Net Banking,Rourkela,Android,2024-08-04,No
TXN08961,40682,UPI,Nashik,iPhone,2025-11-13,No
TXN08962,34568,Net Banking,Allahabad,Android,2026-04-10,No
TXN08963,87751,UPI,Madurai,iPhone,2024-08-08,No
TXN08964,46033,Net Banking,Chennai,Laptop,2026-06-06,No
TXN08965,8770,UPI,Aizawl,Laptop,2024-09-16,No
TXN08966,33839,Credit Card,Madhyamgram,iPhone,2024-08-11,No
TXN08967,89581,Credit Card,Avadi,iPhone,2026-01-31,No
TXN08968,12543,UPI,New Delhi,iPhone,2024-07-18,No
TXN08969,86852,Credit Card,Orai,iPhone,2025-05-26,No
TXN08970,56693,UPI,Amravati,Laptop,2026-01-02,No
TXN08971,13269,Debit Card,Raebareli,iPhone,2026-03-29,No
TXN08972,517,Credit Card,Coimbatore,Android,2025-11-21,No
TXN08973,24489,Net Banking,Akola,iPhone,2025-05-24,No
TXN08974,36545,UPI,Guwahati,Laptop,2025-07-09,No
TXN08975,62068,UPI,Berhampur,iPhone,2025-12-14,No
TXN08976,26435,UPI,Udupi,Laptop,2024-11-22,No
TXN08977,10108,Net Banking,Aurangabad,iPhone,2025-07-11,No
TXN08978,80701,Debit Card,Ujjain,Laptop,2024-10-31,No
TXN08979,14705,Credit Card,Patiala,Laptop,2024-10-12,No
TXN08980,60836,Credit Card,Malda,iPhone,2024-11-14,No
TXN08981,80977,UPI,Mathura,Laptop,2024-09-23,No
TXN08982,77395,Credit Card,Bhubaneswar,Android,2026-01-25,No
TXN08983,56185,UPI,Sangli-Miraj & Kupwad,Laptop,2025-11-21,No
TXN08984,81375,Net Banking,Ajmer,Laptop,2025-10-18,No
TXN08985,28550,Credit Card,Orai,iPhone,2026-02-11,No
TXN08986,39397,Credit Card,Singrauli,Android,2025-10-14,No
TXN08987,10563,Net Banking,Suryapet,Android,2025-09-19,No
TXN08988,761,UPI,Singrauli,iPhone,2026-06-19,No
TXN08989,43539,UPI,Bhagalpur,Android,2025-12-29,No
TXN08990,66195,Net Banking,Thrissur,Laptop,2025-01-09,No
TXN08991,10633,Net Banking,Moradabad,Android,2025-06-13,No
TXN08992,54189,Net Banking,Thanjavur,iPhone,2026-03-30,Yes
TXN08993,16597,Credit Card,Guntakal,Android,2024-11-08,No
TXN08994,1078,Credit Card,Mira-Bhayandar,Laptop,2025-10-18,No
TXN08995,438,Credit Card,Katihar,Laptop,2025-11-08,No
TXN08996,54856,Debit Card,Lucknow,iPhone,2025-12-19,No
TXN08997,17835,Net Banking,Kadapa,iPhone,2025-06-19,No
TXN08998,33201,Net Banking,Hyderabad,Android,2025-02-13,No
TXN08999,96121,Net Banking,Varanasi,iPhone,2025-02-16,No
TXN09000,20137,Debit Card,Visakhapatnam,Android,2025-09-20,No
TXN09001,40951,UPI,Jodhpur,Android,2024-07-26,No
TXN09002,26686,Credit Card,Shahjahanpur,Laptop,2025-01-26,No
TXN09003,74963,UPI,Ballia,Laptop,2026-05-27,No
TXN09004,26993,UPI,Raiganj,iPhone,2025-04-01,No
TXN09005,93514,UPI,Coimbatore,Android,2024-08-30,No
TXN09006,88806,Net Banking,Ramagundam,Laptop,2026-05-29,No
TXN09007,11541,UPI,Bidar,Android,2026-05-17,No
TXN09008,13935,Credit Card,Darbhanga,iPhone,2026-01-21,No
TXN09009,52583,Debit Card,Panihati,iPhone,2024-11-08,No
TXN09010,35684,UPI,Nagpur,Android,2025-01-21,No
TXN09011,16905,UPI,Gaya,Android,2025-01-15,No
TXN09012,5080,Net Banking,Eluru,iPhone,2024-12-22,No
TXN09013,50059,Net Banking,Bhilai,iPhone,2026-05-11,No
TXN09014,15330,Debit Card,Surendranagar Dudhrej,Android,2025-02-03,No
TXN09015,97293,Net Banking,Ballia,iPhone,2024-12-07,No
TXN09016,15009,Net Banking,Davanagere,iPhone,2025-03-02,No
TXN09017,63662,Credit Card,Kanpur,Laptop,2026-05-21,No
TXN09018,61238,UPI,Khandwa,Android,2026-01-27,No
TXN09019,51654,Net Banking,Ranchi,Laptop,2025-11-07,No
TXN09020,73865,Net Banking,Jamshedpur,Laptop,2025-03-23,No
TXN09021,93100,Credit Card,Nandyal,Android,2024-11-12,No
TXN09022,64501,Net Banking,Jalna,Laptop,2024-10-21,No
TXN09023,84045,UPI,Ujjain,iPhone,2025-12-24,No
TXN09024,56374,Net Banking,Faridabad,Laptop,2025-02-10,No
TXN09025,48148,Credit Card,Mau,iPhone,2025-03-09,No
TXN09026,30469,UPI,Khammam,Laptop,2025-03-23,No
TXN09027,29072,Debit Card,Udaipur,iPhone,2025-11-10,No
TXN09028,85174,Credit Card,Siwan,Laptop,2024-11-15,No
TXN09029,93657,Credit Card,Mysore,Android,2025-01-08,No
TXN09030,75931,Debit Card,Karnal,Laptop,2025-06-29,No
TXN09031,31386,Credit Card,Bokaro,Laptop,2026-02-19,No
TXN09032,36059,Credit Card,Visakhapatnam,iPhone,2024-11-02,No
TXN09033,45490,Credit Card,Nashik,Laptop,2025-09-13,No
TXN09034,44458,Net Banking,Rajpur Sonarpur,iPhone,2025-02-10,No
TXN09035,61955,Net Banking,Howrah,Android,2026-01-03,No
TXN09036,41418,UPI,North Dumdum,iPhone,2025-11-09,No
TXN09037,50901,Net Banking,Belgaum,Laptop,2025-06-26,No
TXN09038,71117,Debit Card,Ambarnath,Laptop,2024-11-21,No
TXN09039,26529,Debit Card,Tadipatri,Laptop,2025-07-05,No
TXN09040,96411,UPI,Rourkela,iPhone,2026-04-23,No
TXN09041,37461,Credit Card,Sultan Pur Majra,Android,2025-05-21,No
TXN09042,75956,Debit Card,Hajipur,Laptop,2026-02-27,No
TXN09043,5164,Debit Card,Aizawl,Android,2025-04-26,No
TXN09044,95788,Credit Card,Jamnagar,Android,2025-02-20,No
TXN09045,70456,Credit Card,Bettiah,Laptop,2025-05-16,No
TXN09046,84352,Net Banking,Bihar Sharif,iPhone,2025-04-07,No
TXN09047,10136,Debit Card,Panipat,iPhone,2025-03-23,No
TXN09048,28392,Debit Card,Morbi,iPhone,2025-09-09,No
TXN09049,11132,UPI,Avadi,Android,2026-02-20,No
TXN09050,31619,UPI,Vasai-Virar,Laptop,2024-09-25,No
TXN09051,31257,UPI,Satara,iPhone,2025-07-09,No
TXN09052,63731,UPI,Unnao,iPhone,2024-08-21,No
TXN09053,32943,Net Banking,Kishanganj,Android,2026-03-06,No
TXN09054,59874,Net Banking,Adoni,iPhone,2025-08-25,No
TXN09055,25301,Credit Card,Tirunelveli,iPhone,2026-07-04,No
TXN09056,83805,Debit Card,Sonipat,iPhone,2025-05-21,No
TXN09057,74819,UPI,Avadi,iPhone,2025-03-07,No
TXN09058,4412,Debit Card,Chinsurah,iPhone,2025-07-22,No
