ProductID,StoreID,Stock,ReorderLevel,DamagedStock,LostStock
70,S003,160,66,6,8
70,S004,414,77,2,0
70,S005,146,44,4,0
70,S006,256,62,7,3
70,S007,208,56,3,4
70,S008,241,50,15,0
70,S009,498,28,15,1
70,S010,200,67,5,7
70,S011,141,58,4,2
70,S012,72,49,4,8
70,S013,450,26,14,7
70,S014,84,35,6,1
70,S015,102,26,10,4
70,S016,426,52,2,7
70,S017,144,42,10,5
70,S018,111,68,9,4
70,S019,433,32,6,3
70,S020,356,47,8,7
70,S021,347,24,2,9
70,S022,298,47,11,8
70,S023,201,72,15,2
70,S024,472,27,0,1
70,S025,499,48,0,4
70,S026,365,40,6,10
70,S027,182,56,12,5
70,S028,264,47,5,6
70,S029,113,45,12,2
70,S030,329,46,5,3
70,S031,60,39,10,5
70,S032,419,43,2,2
70,S033,359,53,9,4
70,S034,309,63,7,6
70,S035,80,67,2,9
70,S036,440,56,9,0
70,S037,153,28,8,4
70,S038,341,35,0,7
70,S039,436,47,0,6
70,S040,113,76,11,4
70,S041,200,59,1,3
70,S042,264,45,14,8
70,S043,116,30,1,9
70,S044,255,23,10,0
70,S045,85,59,4,6
70,S046,209,65,5,3
70,S047,373,21,4,7
70,S048,333,50,9,2
70,S049,169,76,7,2
70,S050,182,72,8,6
71,S001,280,31,10,7
71,S002,497,64,7,9
71,S003,270,74,12,1
71,S004,258,22,8,3
71,S005,171,37,7,0
71,S006,418,26,2,10
71,S007,411,39,10,2
71,S008,379,22,11,4
71,S009,110,66,4,1
71,S010,377,80,11,2
71,S011,116,37,0,0
71,S012,343,64,1,4
71,S013,477,34,10,1
71,S014,78,58,14,7
71,S015,445,74,6,1
71,S016,110,39,0,6
71,S017,480,33,4,1
71,S018,489,40,8,2
71,S019,486,31,4,3
71,S020,88,54,8,9
71,S021,339,44,0,4
71,S022,167,32,1,5
71,S023,261,50,3,2
71,S024,195,34,13,1
71,S025,371,50,15,10
71,S026,356,45,2,10
71,S027,249,73,10,5
71,S028,399,63,0,4
71,S029,110,38,3,7
71,S030,189,76,11,4
71,S031,310,58,2,8
71,S032,330,59,12,4
71,S033,345,32,12,5
71,S034,89,21,9,5
71,S035,312,31,2,10
71,S036,286,27,12,1
71,S037,125,51,1,7
71,S038,491,46,12,6
71,S039,466,28,2,9
71,S040,261,33,15,5
71,S041,440,77,13,2
71,S042,280,23,1,3
71,S043,176,52,7,6
71,S044,173,48,5,8
71,S045,173,34,4,7
71,S046,201,34,10,3
71,S047,339,38,11,2
71,S048,301,79,6,5
71,S049,138,42,6,5
71,S050,133,76,8,4
72,S001,364,52,10,3
72,S002,112,47,15,10
72,S003,81,35,7,1
72,S004,341,41,7,4
72,S005,287,39,8,1
72,S006,416,36,12,3
72,S007,481,75,0,10
72,S008,90,46,7,5
72,S009,338,76,3,7
72,S010,63,69,6,9
72,S011,233,28,1,6
72,S012,280,45,0,3
72,S013,184,62,9,7
72,S014,496,47,5,6
72,S015,493,71,1,8
72,S016,284,67,0,3
72,S017,431,70,7,2
72,S018,489,23,15,6
72,S019,299,76,12,7
72,S020,169,52,12,1
72,S021,88,47,0,1
72,S022,62,24,15,1
72,S023,420,33,3,2
72,S024,497,79,5,5
72,S025,471,61,7,0
72,S026,401,36,15,10
72,S027,208,51,9,1
72,S028,386,21,14,8
72,S029,180,60,10,10
72,S030,444,57,8,5
72,S031,336,58,4,0
72,S032,145,47,7,6
72,S033,389,39,11,1
72,S034,116,44,13,7
72,S035,52,75,14,4
72,S036,210,72,2,0
72,S037,420,37,10,6
72,S038,427,23,11,8
72,S039,148,65,9,4
72,S040,489,24,14,0
72,S041,442,38,4,6
72,S042,425,23,9,1
72,S043,155,22,14,4
72,S044,395,69,8,9
72,S045,312,60,8,4
72,S046,61,80,0,5
72,S047,320,24,3,9
72,S048,51,65,0,2
72,S049,93,58,14,10
72,S050,232,41,15,0
73,S001,487,61,5,10
73,S002,193,33,6,8
73,S003,398,80,5,9
73,S004,409,60,8,0
73,S005,96,49,9,7
73,S006,416,28,8,0
73,S007,147,72,0,8
73,S008,260,67,12,5
73,S009,456,24,5,4
73,S010,146,28,7,2
73,S011,176,55,9,7
73,S012,282,80,5,8
73,S013,79,62,15,8
73,S014,315,29,4,6
73,S015,111,45,0,3
73,S016,110,30,0,10
73,S017,315,41,11,4
73,S018,263,73,15,8
73,S019,479,56,8,4
73,S020,51,31,8,4
73,S021,304,41,3,9
73,S022,372,34,7,0
73,S023,270,45,13,10
73,S024,456,73,4,5
73,S025,88,59,2,4
73,S026,304,34,15,3
73,S027,226,33,0,9
73,S028,235,25,15,0
73,S029,484,75,0,2
73,S030,51,29,10,7
73,S031,295,33,9,5
73,S032,444,68,4,4
73,S033,498,40,4,9
73,S034,267,22,5,5
73,S035,434,39,15,1
73,S036,57,53,6,1
73,S037,188,31,9,2
73,S038,144,70,8,10
73,S039,382,72,3,4
73,S040,446,57,7,1
73,S041,78,28,9,9
73,S042,235,56,1,4
73,S043,493,29,11,4
73,S044,98,65,1,9
73,S045,207,80,1,7
73,S046,458,42,11,1
73,S047,396,76,12,5
73,S048,105,20,2,3
73,S049,471,40,5,3
73,S050,443,64,13,2
74,S001,291,30,10,9
74,S002,156,77,0,9
74,S003,159,76,6,8
74,S004,92,30,11,7
74,S005,100,42,11,2
74,S006,395,66,7,1
74,S007,399,69,15,7
74,S008,57,77,6,7
74,S009,225,59,15,4
74,S010,353,45,0,4
74,S011,110,23,6,10
74,S012,225,40,10,8
74,S013,207,44,7,3
74,S014,274,79,12,2
74,S015,52,38,5,1
74,S016,306,24,10,8
74,S017,300,80,6,7
74,S018,289,70,14,9
74,S019,249,64,1,4
74,S020,162,44,9,2
74,S021,148,41,11,10
74,S022,205,80,14,6
74,S023,247,51,1,2
74,S024,367,58,13,9
74,S025,144,27,14,4
74,S026,451,73,7,9
74,S027,290,56,13,7
74,S028,228,55,3,8
74,S029,474,23,12,1
74,S030,457,40,6,1
74,S031,83,65,13,3
74,S032,270,59,3,7
74,S033,276,50,6,4
74,S034,240,55,4,5
74,S035,64,20,10,4
74,S036,277,35,15,3
74,S037,148,78,11,9
74,S038,480,57,12,3
74,S039,396,75,9,2
74,S040,224,41,3,2
74,S041,248,69,1,0
74,S042,258,28,15,8
74,S043,475,43,13,5
74,S044,228,73,3,5
74,S045,260,30,10,6
74,S046,368,65,15,1
74,S047,296,61,6,9
74,S048,314,25,14,7
74,S049,244,49,9,2
74,S050,354,49,15,3
75,S001,209,57,0,6
75,S002,54,59,6,6
75,S003,211,68,8,5
75,S004,178,22,13,5
75,S005,176,32,5,0
75,S006,323,65,5,9
75,S007,105,40,12,5
75,S008,366,79,8,1
75,S009,204,39,8,4
75,S010,119,59,15,9
75,S011,379,29,9,3
75,S012,356,48,1,10
75,S013,217,58,1,10
75,S014,383,57,10,0
75,S015,277,52,11,3
75,S016,93,21,11,5
75,S017,292,74,14,2
75,S018,89,55,13,6
75,S019,453,44,0,0
75,S020,298,28,2,6
75,S021,199,63,10,8
75,S022,406,24,1,2
75,S023,389,68,15,2
75,S024,195,57,2,4
75,S025,461,31,15,9
75,S026,254,54,14,2
75,S027,50,20,14,2
75,S028,414,37,12,4
75,S029,401,66,12,9
75,S030,371,72,2,10
75,S031,145,23,8,10
75,S032,481,28,11,6
75,S033,139,59,9,8
75,S034,414,20,6,6
75,S035,169,70,6,5
75,S036,267,26,12,6
75,S037,300,52,15,10
75,S038,170,57,8,7
75,S039,415,46,14,7
75,S040,61,65,9,0
75,S041,455,54,2,0
75,S042,441,74,3,9
75,S043,106,39,10,2
75,S044,182,40,10,0
75,S045,399,25,9,10
75,S046,307,59,5,0
75,S047,445,30,15,10
75,S048,266,73,10,9
75,S049,461,29,12,0
75,S050,184,30,0,5
76,S001,345,71,15,8
76,S002,171,57,15,4
76,S003,157,53,1,3
76,S004,333,69,1,3
76,S005,312,47,7,4
76,S006,111,66,3,8
76,S007,122,73,3,1
76,S008,252,34,1,10
76,S009,95,30,7,3
76,S010,327,36,8,6
76,S011,301,63,3,1
76,S012,183,74,15,2
76,S013,317,36,3,9
76,S014,480,77,10,10
76,S015,83,36,5,4
76,S016,242,26,5,3
76,S017,177,54,7,10
76,S018,344,64,0,7
76,S019,147,41,6,2
76,S020,353,29,2,4
76,S021,349,66,11,0
76,S022,425,67,15,10
76,S023,238,75,8,4
76,S024,398,56,4,4
76,S025,110,43,13,6
76,S026,296,46,4,8
76,S027,208,25,2,3
76,S028,117,80,1,0
76,S029,140,52,2,10
76,S030,63,39,0,5
76,S031,275,49,2,2
76,S032,68,66,6,10
76,S033,309,63,12,0
76,S034,101,43,7,8
76,S035,84,27,10,4
76,S036,85,40,2,0
76,S037,170,80,3,1
76,S038,237,40,0,10
76,S039,172,52,3,2
76,S040,454,75,9,7
76,S041,241,73,8,10
76,S042,394,71,14,6
76,S043,131,50,8,7
76,S044,303,79,11,1
76,S045,417,64,2,5
76,S046,232,31,9,8
76,S047,466,24,4,10
76,S048,106,59,10,3
76,S049,390,79,12,3
76,S050,253,31,11,7
77,S001,364,41,2,10
77,S002,407,42,4,0
77,S003,160,55,12,8
77,S004,347,46,8,6
77,S005,85,47,12,1
77,S006,379,43,12,0
77,S007,339,22,8,8
77,S008,392,46,14,8
77,S009,375,47,8,8
77,S010,346,47,9,1
77,S011,267,62,7,3
77,S012,346,22,15,9
77,S013,498,46,12,1
77,S014,320,60,5,10
77,S015,440,70,8,5
77,S016,101,53,12,8
77,S017,235,43,7,5
77,S018,120,24,7,4
77,S019,428,29,4,1
77,S020,143,30,2,4
77,S021,53,20,6,1
77,S022,224,79,4,8
77,S023,498,20,15,3
77,S024,323,77,1,5
77,S025,407,20,11,10
77,S026,205,68,6,2
77,S027,84,24,6,4
77,S028,239,55,12,7
77,S029,317,57,2,2
77,S030,482,37,2,3
77,S031,126,35,8,1
77,S032,303,51,13,6
77,S033,77,54,10,5
77,S034,198,44,2,4
77,S035,112,54,11,6
77,S036,273,47,2,9
77,S037,331,65,3,1
77,S038,186,64,6,4
77,S039,132,40,9,2
77,S040,273,38,8,10
77,S041,310,60,5,10
77,S042,485,48,8,2
77,S043,154,59,11,9
77,S044,346,78,9,9
77,S045,382,73,12,5
77,S046,200,25,1,3
77,S047,265,54,3,3
77,S048,206,45,10,10
77,S049,438,78,13,9
77,S050,382,29,10,8
78,S001,469,58,14,3
78,S002,393,22,4,0
78,S003,65,75,13,2
78,S004,416,65,7,4
78,S005,441,49,0,0
78,S006,283,31,11,2
78,S007,361,34,2,6
78,S008,118,67,15,0
78,S009,169,51,5,3
78,S010,122,74,4,5
78,S011,178,64,0,1
78,S012,121,40,15,6
78,S013,430,76,8,9
78,S014,457,70,9,6
78,S015,238,80,9,1
78,S016,385,73,8,3
78,S017,322,77,0,3
78,S018,85,48,14,4
78,S019,267,24,12,0
78,S020,459,54,15,8
78,S021,200,68,8,5
78,S022,409,42,9,5
78,S023,410,79,15,9
78,S024,239,73,8,2
78,S025,457,29,13,4
78,S026,56,46,12,2
78,S027,194,25,13,1
78,S028,405,70,7,8
78,S029,401,31,12,0
78,S030,473,74,11,4
78,S031,59,48,2,6
78,S032,210,70,7,2
78,S033,80,60,4,3
78,S034,231,74,15,6
78,S035,468,66,2,8
78,S036,342,41,12,4
78,S037,302,64,0,8
78,S038,319,70,14,1
78,S039,487,42,1,6
78,S040,228,37,9,0
78,S041,314,65,2,8
78,S042,224,78,5,0
78,S043,165,55,10,5
78,S044,386,29,8,5
78,S045,358,71,0,7
78,S046,160,33,7,2
78,S047,336,65,14,9
78,S048,336,68,15,4
78,S049,322,62,5,6
78,S050,76,48,12,7
79,S001,419,54,1,3
79,S002,72,47,12,8
79,S003,274,57,3,3
79,S004,443,41,11,2
79,S005,421,41,15,2
79,S006,237,43,2,7
79,S007,62,53,0,0
79,S008,241,33,1,7
79,S009,440,72,2,0
79,S010,173,22,11,3
79,S011,354,56,15,0
79,S012,373,62,11,0
79,S013,77,65,2,1
79,S014,193,73,1,9
79,S015,478,33,11,2
79,S016,432,73,12,6
79,S017,282,73,6,9
79,S018,114,31,2,7
79,S019,380,48,4,9
79,S020,464,69,11,10
79,S021,218,71,1,7
79,S022,86,48,6,0
79,S023,146,36,10,9
79,S024,369,29,6,7
79,S025,148,37,10,5
79,S026,375,59,4,2
79,S027,183,42,15,10
79,S028,370,62,13,4
79,S029,183,73,8,6
79,S030,151,36,6,8
79,S031,380,70,3,8
79,S032,375,36,12,6
79,S033,411,66,7,9
79,S034,129,40,8,2
79,S035,468,64,11,6
79,S036,481,42,15,4
79,S037,430,74,13,5
79,S038,479,59,9,3
79,S039,298,35,0,4
79,S040,135,63,13,10
79,S041,321,45,7,3
79,S042,184,22,4,9
79,S043,148,64,5,5
79,S044,447,23,1,4
79,S045,438,24,1,7
79,S046,452,76,13,1
79,S047,347,51,9,1
79,S048,232,46,1,0
79,S049,160,26,14,3
79,S050,151,41,6,10
80,S001,311,74,7,4
80,S002,462,51,10,9
80,S003,420,63,11,3
80,S004,122,45,8,3
80,S005,479,22,10,8
80,S006,222,56,4,5
80,S007,90,74,0,7
80,S008,319,68,11,9
80,S009,143,75,7,1
80,S010,383,28,2,6
80,S011,332,54,5,5
80,S012,52,40,2,7
80,S013,299,27,8,7
80,S014,405,51,2,2
80,S015,332,62,12,3
80,S016,113,56,8,3
80,S017,144,44,1,7
80,S018,285,41,15,7
80,S019,254,73,9,0
80,S020,443,76,0,4
80,S021,126,30,1,3
80,S022,234,79,3,1
80,S023,364,72,8,7
80,S024,390,57,5,10
80,S025,349,50,3,2
80,S026,437,77,1,5
80,S027,460,53,7,2
80,S028,159,58,12,1
80,S029,301,69,1,6
80,S030,370,59,9,1
80,S031,117,43,10,2
80,S032,373,60,15,2
80,S033,450,75,9,10
80,S034,296,48,5,7
80,S035,127,34,6,0
80,S036,372,53,2,6
80,S037,239,62,8,9
80,S038,234,65,15,8
80,S039,274,48,7,8
80,S040,491,58,1,1
80,S041,369,78,4,7
80,S042,143,43,13,0
80,S043,470,52,1,10
80,S044,393,59,14,0
80,S045,238,64,1,3
80,S046,279,21,2,8
80,S047,357,37,2,0
80,S048,293,78,5,7
80,S049,271,24,13,9
80,S050,201,31,14,5
81,S001,164,78,0,7
81,S002,112,58,10,0
81,S003,447,70,1,3
81,S004,242,37,1,2
81,S005,407,46,11,4
81,S006,301,31,6,5
81,S007,408,25,13,8
81,S008,213,56,15,5
81,S009,371,62,1,9
81,S010,159,47,13,5
81,S011,108,58,5,3
81,S012,118,69,11,1
81,S013,171,34,12,10
81,S014,459,61,9,1
81,S015,457,59,3,1
81,S016,107,50,7,2
81,S017,69,39,10,3
81,S018,244,75,14,10
81,S019,467,34,6,9
81,S020,477,50,0,6
81,S021,114,69,6,3
81,S022,146,23,13,7
81,S023,342,51,0,9
81,S024,137,37,14,3
81,S025,281,38,8,6
81,S026,117,21,7,5
81,S027,347,55,11,9
81,S028,166,24,15,6
81,S029,472,67,11,2
81,S030,185,31,1,7
81,S031,431,65,1,8
81,S032,200,45,15,0
81,S033,206,23,0,7
81,S034,263,67,1,0
81,S035,147,58,1,2
81,S036,417,80,12,6
81,S037,433,35,6,1
81,S038,259,79,1,2
81,S039,74,20,5,4
81,S040,318,33,0,5
81,S041,367,68,14,8
81,S042,403,76,7,9
81,S043,459,77,4,4
81,S044,110,45,8,2
81,S045,224,49,15,1
81,S046,173,39,0,3
81,S047,446,80,8,7
81,S048,180,31,8,10
81,S049,250,45,15,0
81,S050,484,30,10,3
82,S001,60,27,15,4
82,S002,284,63,6,9
82,S003,54,44,12,7
82,S004,251,38,8,7
82,S005,450,75,12,9
82,S006,162,50,4,2
82,S007,293,60,15,6
82,S008,74,50,14,4
82,S009,490,63,8,6
82,S010,421,44,14,8
82,S011,344,56,9,3
82,S012,298,41,14,4
82,S013,94,71,0,6
82,S014,377,24,0,4
82,S015,173,36,5,0
82,S016,448,32,15,1
82,S017,411,76,15,8
82,S018,387,77,7,1
82,S019,261,67,14,9
82,S020,454,74,3,6
82,S021,349,72,11,1
82,S022,400,32,8,1
82,S023,372,21,9,8
82,S024,237,75,14,9
82,S025,339,69,3,10
82,S026,67,44,2,10
82,S027,196,55,0,8
82,S028,261,23,10,4
82,S029,291,66,10,9
82,S030,64,23,13,5
82,S031,226,73,4,3
82,S032,153,56,4,4
82,S033,420,48,6,6
82,S034,134,72,5,7
82,S035,408,79,14,2
82,S036,68,50,5,8
82,S037,450,24,5,4
82,S038,215,45,2,1
82,S039,448,32,12,2
82,S040,480,36,3,8
82,S041,316,49,6,10
82,S042,435,21,10,9
82,S043,145,76,0,8
82,S044,179,51,6,6
82,S045,476,27,2,8
82,S046,208,65,9,4
82,S047,463,61,12,1
82,S048,359,47,10,8
82,S049,61,24,11,1
82,S050,337,59,10,3
83,S001,286,75,11,8
83,S002,498,56,14,9
83,S003,274,80,10,2
83,S004,354,22,3,4
83,S005,340,65,10,8
83,S006,208,26,12,0
83,S007,228,34,10,1
83,S008,263,39,10,7
83,S009,97,20,15,0
83,S010,58,26,11,7
83,S011,108,41,4,1
83,S012,146,78,13,10
83,S013,386,64,3,4
83,S014,281,63,3,9
83,S015,70,70,15,0
83,S016,307,21,3,3
83,S017,354,69,13,5
83,S018,280,37,1,5
83,S019,67,32,14,4
83,S020,103,51,15,7
83,S021,414,42,1,2
83,S022,215,58,9,2
83,S023,207,34,10,2
83,S024,450,58,10,2
83,S025,374,75,1,4
83,S026,212,20,12,4
83,S027,188,70,5,5
83,S028,109,66,13,3
83,S029,93,79,5,9
83,S030,227,78,8,10
83,S031,68,71,11,8
83,S032,356,60,6,3
83,S033,197,49,14,2
83,S034,279,32,6,4
83,S035,295,52,10,6
83,S036,97,76,9,4
83,S037,354,27,0,8
83,S038,480,44,1,9
83,S039,447,40,8,7
83,S040,376,73,8,5
83,S041,189,61,4,6
83,S042,110,43,12,7
83,S043,302,42,13,2
83,S044,409,76,5,2
83,S045,334,73,12,10
83,S046,455,45,6,0
83,S047,94,74,9,0
83,S048,458,67,1,0
83,S049,139,35,0,8
83,S050,279,54,0,2
84,S001,85,49,14,8
84,S002,330,46,3,5
84,S003,394,66,3,0
84,S004,399,67,15,10
84,S005,161,57,15,5
84,S006,455,75,4,4
84,S007,241,68,7,1
84,S008,167,67,14,7
84,S009,296,30,12,3
84,S010,241,62,3,10
84,S011,94,51,3,4
84,S012,250,65,2,0
84,S013,267,71,6,4
84,S014,418,29,13,2
84,S015,350,52,7,9
84,S016,215,48,8,6
84,S017,446,39,9,6
84,S018,150,67,0,3
84,S019,124,77,10,6
84,S020,314,69,9,6
84,S021,257,30,2,3
84,S022,482,34,12,0
84,S023,477,26,0,3
84,S024,292,69,3,2
84,S025,287,31,15,1
84,S026,493,36,1,9
84,S027,276,33,8,5
84,S028,376,68,6,3
84,S029,365,50,12,0
84,S030,321,46,1,7
84,S031,448,56,8,9
84,S032,127,42,1,8
84,S033,370,58,15,9
84,S034,351,45,15,10
84,S035,197,52,1,4
84,S036,306,44,4,4
84,S037,223,37,15,5
84,S038,159,35,0,6
84,S039,189,47,11,8
84,S040,420,62,11,9
84,S041,440,33,10,5
84,S042,113,48,3,0
84,S043,490,28,6,7
84,S044,132,65,14,10
84,S045,272,38,5,0
84,S046,347,58,8,0
84,S047,310,54,13,2
84,S048,241,34,11,0
84,S049,279,35,14,6
84,S050,302,52,10,6
85,S001,335,53,3,9
85,S002,451,27,4,7
85,S003,359,66,12,8
85,S004,181,67,15,6
85,S005,479,26,14,0
85,S006,262,29,12,7
85,S007,485,45,7,10
85,S008,178,69,10,0
85,S009,138,33,12,3
85,S010,413,60,6,10
85,S011,494,38,5,2
85,S012,444,42,4,4
85,S013,245,79,12,3
85,S014,103,52,3,5
85,S015,416,20,15,5
85,S016,90,59,12,6
85,S017,360,38,2,10
85,S018,214,26,15,8
85,S019,67,55,3,8
85,S020,147,54,9,10
85,S021,312,56,1,8
85,S022,56,44,6,1
85,S023,71,67,7,10
85,S024,407,74,1,5
85,S025,252,40,0,5
85,S026,492,68,8,4
85,S027,148,24,7,5
85,S028,321,22,15,7
85,S029,371,65,4,6
85,S030,305,70,9,7
85,S031,108,56,1,1
85,S032,191,34,11,1
85,S033,497,60,10,0
85,S034,484,48,15,10
85,S035,424,50,13,6
85,S036,378,75,2,2
85,S037,286,28,10,1
85,S038,357,32,8,6
85,S039,199,24,7,5
85,S040,154,43,4,5
85,S041,303,38,6,3
85,S042,435,59,9,10
85,S043,493,79,14,0
85,S044,300,44,2,1
85,S045,75,80,13,10
85,S046,197,38,10,1
85,S047,134,67,6,2
85,S048,350,53,1,3
85,S049,495,78,0,8
85,S050,323,34,14,4
86,S001,143,37,13,7
86,S002,268,32,2,7
86,S003,451,58,12,10
86,S004,146,62,0,2
86,S005,115,68,8,3
86,S006,214,74,12,4
86,S007,395,32,14,6
86,S008,125,35,5,7
86,S009,200,47,0,0
86,S010,68,44,13,0
86,S011,66,53,11,5
86,S012,452,21,13,0
86,S013,178,67,4,0
86,S014,261,36,0,4
86,S015,359,29,9,4
86,S016,360,79,14,10
86,S017,389,46,3,3
86,S018,158,30,10,4
86,S019,405,61,3,10
86,S020,421,25,12,2
86,S021,165,73,11,2
86,S022,90,57,6,3
86,S023,339,69,5,7
86,S024,443,38,10,5
86,S025,77,44,9,1
86,S026,391,34,6,0
86,S027,492,48,15,10
86,S028,328,47,10,10
86,S029,74,79,0,1
86,S030,240,24,10,4
86,S031,61,68,6,1
86,S032,253,78,0,1
86,S033,91,54,13,2
86,S034,74,72,3,0
86,S035,303,52,14,6
86,S036,118,43,12,4
86,S037,382,23,1,1
86,S038,304,26,7,10
86,S039,131,34,13,4
86,S040,120,21,6,9
86,S041,55,77,8,6
86,S042,51,61,14,4
86,S043,146,69,15,5
86,S044,272,61,0,10
86,S045,90,25,7,5
86,S046,226,77,1,5
86,S047,178,21,2,7
86,S048,400,49,12,10
86,S049,249,56,10,9
86,S050,274,74,14,6
87,S001,454,79,7,8
87,S002,419,37,15,10
87,S003,55,43,7,6
87,S004,437,46,9,3
87,S005,266,33,12,5
87,S006,161,76,3,10
87,S007,276,76,11,7
87,S008,495,56,7,7
87,S009,220,65,15,0
87,S010,203,48,8,1
87,S011,399,33,5,3
87,S012,471,57,14,7
87,S013,499,30,15,4
87,S014,170,48,11,4
87,S015,477,54,8,5
87,S016,365,69,7,0
87,S017,156,37,1,3
87,S018,256,31,6,3
87,S019,478,60,2,7
87,S020,421,20,14,8
87,S021,439,51,4,5
87,S022,411,69,13,0
87,S023,240,30,8,9
87,S024,321,38,0,8
87,S025,173,47,12,3
87,S026,449,76,7,2
87,S027,138,35,12,5
87,S028,96,21,3,2
87,S029,474,37,6,10
87,S030,405,59,11,9
87,S031,401,44,14,0
87,S032,460,61,14,0
87,S033,475,20,11,2
87,S034,261,68,5,10
87,S035,148,58,15,9
87,S036,167,70,1,7
87,S037,472,53,13,0
87,S038,469,59,13,7
87,S039,279,40,8,4
87,S040,81,43,9,1
87,S041,310,45,9,1
87,S042,291,26,11,10
87,S043,179,36,14,8
87,S044,491,74,6,2
87,S045,64,41,5,10
87,S046,148,67,15,3
87,S047,331,34,12,8
87,S048,266,76,3,2
87,S049,312,38,10,0
87,S050,447,61,8,4
88,S001,171,52,9,5
88,S002,94,41,12,5
88,S003,390,61,14,7
88,S004,440,74,7,5
88,S005,149,60,8,7
88,S006,62,23,11,6
88,S007,442,74,12,2
88,S008,160,39,14,8
88,S009,374,38,2,4
88,S010,446,60,5,1
88,S011,470,68,5,7
88,S012,109,80,2,2
88,S013,390,47,7,9
88,S014,374,80,10,4
88,S015,296,30,14,0
88,S016,373,21,12,4
88,S017,344,64,14,6
88,S018,357,29,11,3
88,S019,474,57,6,3
88,S020,78,77,4,1
88,S021,298,41,7,1
88,S022,222,66,0,2
88,S023,342,39,3,5
88,S024,473,21,13,0
88,S025,123,65,14,3
88,S026,388,74,12,10
88,S027,233,71,2,1
88,S028,201,53,12,7
88,S029,405,42,1,2
88,S030,66,71,8,9
88,S031,159,42,6,7
88,S032,96,46,7,8
88,S033,246,42,7,9
88,S034,197,37,13,6
88,S035,64,22,3,3
88,S036,343,33,5,6
88,S037,70,64,0,7
88,S038,316,73,0,2
88,S039,322,32,10,6
88,S040,297,57,6,4
88,S041,241,53,11,9
88,S042,253,67,8,3
88,S043,463,46,13,4
88,S044,351,27,0,1
88,S045,443,36,9,7
88,S046,62,47,7,4
88,S047,465,50,13,6
88,S048,127,23,9,4
88,S049,237,41,10,7
88,S050,257,53,1,2
89,S001,434,32,1,3
89,S002,289,79,8,10
89,S003,376,56,5,2
89,S004,190,27,3,1
89,S005,276,38,11,0
89,S006,405,78,12,2
89,S007,429,78,14,8
89,S008,354,27,10,4
89,S009,424,55,1,3
89,S010,220,75,0,10
89,S011,454,69,12,2
89,S012,500,62,5,1
89,S013,251,45,0,5
89,S014,276,26,8,5
89,S015,264,53,6,2
89,S016,52,42,0,5
89,S017,343,55,1,6
89,S018,469,56,12,4
89,S019,281,37,9,9
89,S020,284,51,11,4
89,S021,498,41,5,2
89,S022,409,51,3,9
89,S023,105,62,5,9
89,S024,409,70,8,8
89,S025,482,48,13,5
89,S026,205,20,15,6
89,S027,498,76,13,1
89,S028,138,46,5,2
89,S029,88,78,9,10
89,S030,154,38,10,4
89,S031,111,72,7,9
89,S032,193,60,7,3
89,S033,67,80,1,0
89,S034,269,57,15,0
89,S035,360,59,3,1
89,S036,56,44,9,4
89,S037,201,59,12,5
89,S038,215,30,2,4
89,S039,429,30,1,5
89,S040,101,62,13,7
89,S041,56,25,0,7
89,S042,57,50,3,6
89,S043,222,43,10,0
89,S044,274,63,4,5
89,S045,436,39,2,10
89,S046,425,29,12,3
89,S047,186,71,13,1
89,S048,186,79,2,6
89,S049,277,25,9,4
89,S050,247,51,4,4
90,S001,492,75,8,0
90,S002,380,22,13,10
90,S003,447,49,1,10
90,S004,381,80,8,4
90,S005,280,61,10,9
90,S006,175,56,15,1
90,S007,482,63,6,8
90,S008,468,39,10,0
90,S009,96,36,5,6
90,S010,261,58,7,4
90,S011,294,55,9,8
90,S012,428,58,11,8
90,S013,257,69,11,3
90,S014,289,39,9,9
90,S015,59,76,9,4
90,S016,482,59,0,5
90,S017,406,25,5,7
90,S018,163,64,0,0
90,S019,94,61,9,10
90,S020,137,69,13,4
90,S021,407,36,14,5
90,S022,262,30,11,4
90,S023,350,76,10,3
90,S024,485,32,11,2
90,S025,65,70,9,0
90,S026,433,40,1,7
90,S027,136,35,12,3
90,S028,157,39,4,7
90,S029,92,37,5,7
90,S030,264,59,11,4
90,S031,66,47,9,7
90,S032,490,21,1,5
90,S033,461,42,12,5
90,S034,251,25,7,0
90,S035,461,60,9,1
90,S036,405,60,10,4
90,S037,230,21,10,10
90,S038,311,26,12,4
90,S039,94,40,11,9
90,S040,130,36,9,6
90,S041,350,67,9,0
90,S042,230,54,8,0
90,S043,390,72,4,6
90,S044,490,23,13,6
90,S045,421,24,4,3
90,S046,169,74,9,10
90,S047,116,34,4,5
90,S048,251,74,6,6
90,S049,367,27,3,6
90,S050,481,52,8,6
91,S001,259,47,13,1
91,S002,402,20,2,7
91,S003,177,74,9,10
91,S004,433,63,14,1
91,S005,53,74,14,8
91,S006,266,36,8,6
91,S007,117,33,11,2
91,S008,207,47,3,8
91,S009,232,30,9,7
91,S010,253,41,11,9
91,S011,259,65,9,1
91,S012,114,53,11,7
91,S013,256,43,6,5
91,S014,54,31,9,3
91,S015,260,39,13,1
91,S016,245,31,6,10
91,S017,372,33,9,9
91,S018,80,60,10,10
91,S019,330,73,9,6
91,S020,89,42,13,1
91,S021,331,72,2,7
91,S022,277,35,2,5
91,S023,137,48,3,10
91,S024,382,58,4,2
91,S025,273,40,7,0
91,S026,349,23,1,3
