ReviewID,CustomerID,Rating,Review,Sentiment,FakeReview
REV02630,429,5,Illum odio debitis mollitia laboriosam illo.,Negative,No
REV02631,3383,5,Nisi ut neque vero eos architecto deleniti.,Positive,No
REV02632,9129,2,Necessitatibus maxime ipsam reprehenderit laudantium voluptatem.,Neutral,No
REV02633,3612,1,Aspernatur occaecati recusandae doloremque culpa natus voluptas.,Neutral,No
REV02634,9492,4,Quis iure dolorem impedit dignissimos fugiat.,Neutral,No
REV02635,9137,2,Animi distinctio commodi architecto in adipisci.,Negative,No
REV02636,2110,3,Ipsa possimus fuga tempora.,Positive,Yes
REV02637,8915,4,Dolorem temporibus laboriosam qui quia laudantium tenetur.,Negative,No
REV02638,6489,5,Laborum nobis quis eveniet.,Positive,No
REV02639,8326,3,Animi ea magni corporis.,Neutral,No
REV02640,768,3,Velit quis nisi eius aspernatur.,Neutral,No
REV02641,26,1,Eveniet facere eveniet optio tenetur laudantium est.,Positive,No
REV02642,7110,5,Ipsam culpa fugit suscipit.,Neutral,No
REV02643,3763,1,Iste explicabo alias hic.,Negative,No
REV02644,1039,4,Inventore rem nisi eius dolorum earum.,Positive,No
REV02645,9968,3,Odio voluptatum aliquam quae dignissimos aut sapiente.,Neutral,No
REV02646,4887,5,Asperiores minus error dolor.,Positive,No
REV02647,9739,3,Ad eum tenetur error libero quod.,Negative,No
REV02648,5239,4,Occaecati deleniti exercitationem consequatur accusamus maiores tenetur.,Neutral,No
REV02649,175,4,Impedit temporibus magni praesentium delectus provident.,Neutral,No
REV02650,8133,4,Alias possimus nemo laudantium.,Positive,No
REV02651,1437,5,Repellat ratione optio beatae dolor possimus.,Negative,No
REV02652,4572,4,Libero doloribus quos soluta unde vel.,Positive,No
REV02653,1366,4,Delectus occaecati vero distinctio sequi animi accusamus.,Positive,No
REV02654,8019,1,Ab nemo maxime fugit eveniet voluptate quas.,Negative,No
REV02655,5393,4,At ullam autem nulla est.,Positive,No
REV02656,3633,2,Non consequuntur ipsa tenetur.,Negative,No
REV02657,4730,1,Voluptate exercitationem provident perspiciatis.,Neutral,No
REV02658,3149,4,Magnam molestias veniam.,Neutral,No
REV02659,3330,1,Eaque ut consequuntur voluptate dolorum quis.,Positive,No
REV02660,434,2,Mollitia magni doloremque consequatur fugiat voluptas vel.,Negative,No
REV02661,1571,3,Quos aut rerum alias.,Negative,No
REV02662,8087,3,Facere unde architecto magni deserunt atque consectetur.,Negative,No
REV02663,4240,3,Perferendis nostrum soluta alias aperiam.,Neutral,No
REV02664,1744,2,Magnam quam consectetur repellat suscipit eius libero.,Negative,No
REV02665,6123,1,Laborum corporis sequi tempora nemo hic.,Positive,No
REV02666,2131,5,Beatae accusamus accusamus.,Neutral,No
REV02667,9888,5,Et temporibus neque asperiores.,Negative,No
REV02668,1795,4,Enim vel soluta fugit omnis.,Positive,No
REV02669,1166,2,Veniam id earum quos laudantium ad totam provident.,Negative,No
REV02670,1671,1,Accusamus eius possimus accusantium.,Positive,No
REV02671,7669,1,Libero voluptatum enim quis cupiditate recusandae fuga.,Neutral,No
REV02672,4477,2,Aut quae quas consectetur veritatis maiores quae dolores.,Neutral,No
REV02673,2312,3,Inventore temporibus aliquid occaecati dolor magnam.,Neutral,No
REV02674,4332,1,Perspiciatis atque minima impedit minima.,Negative,No
REV02675,2671,4,Cum inventore consequatur alias nisi nam.,Positive,No
REV02676,9961,5,Quod ullam eveniet perspiciatis.,Positive,No
REV02677,3015,3,Molestiae quod sit consequatur.,Negative,No
REV02678,1556,2,Velit pariatur enim illum at.,Neutral,No
REV02679,4276,3,Quasi et voluptates tenetur aliquam nam dolor voluptas.,Neutral,No
REV02680,2774,4,Ut eius deserunt quo nihil iste.,Neutral,No
REV02681,2192,1,Recusandae sed et necessitatibus voluptatibus.,Neutral,No
REV02682,5260,2,Harum eligendi odit mollitia quaerat.,Neutral,No
REV02683,5811,5,Aliquam iure nobis minus dolores autem.,Negative,No
REV02684,1947,1,Sapiente atque assumenda aliquam nam.,Positive,No
REV02685,3151,4,Voluptatem incidunt quod dignissimos.,Positive,No
REV02686,3857,4,Molestias asperiores repellendus voluptates quisquam accusantium.,Positive,No
REV02687,8565,3,Optio omnis dolorum harum.,Negative,No
REV02688,8630,5,Animi eligendi sequi eveniet voluptatum.,Positive,No
REV02689,7824,5,Fugiat aliquam architecto dicta architecto.,Negative,No
REV02690,7100,2,Corrupti porro doloribus voluptate beatae fugiat.,Positive,No
REV02691,6158,4,Cum autem consequatur enim.,Neutral,No
REV02692,2941,1,Temporibus magnam fugit expedita at harum.,Negative,No
REV02693,4692,5,Magni voluptatum necessitatibus magnam quidem possimus.,Neutral,No
REV02694,2963,3,Beatae sed eveniet quia accusamus nam.,Negative,No
REV02695,3018,5,Quod enim repellendus laudantium laborum.,Negative,No
REV02696,6520,5,Similique occaecati nemo commodi ut ut iusto.,Neutral,No
REV02697,423,3,Ex ipsa voluptates enim iure aliquid repellat.,Positive,No
REV02698,2394,5,Minus aliquam explicabo laboriosam minus sapiente.,Neutral,No
REV02699,7387,3,Dolor voluptatem quisquam temporibus.,Neutral,No
REV02700,7225,3,Ab libero esse nisi enim adipisci vitae.,Negative,No
REV02701,1130,3,Quam eligendi quia consectetur rerum.,Positive,No
REV02702,5809,1,Nostrum quo libero odit numquam similique aliquam.,Negative,No
REV02703,5374,1,Iste asperiores eum maiores sit deleniti minus.,Negative,No
REV02704,258,3,Minima ut fugiat veritatis ratione amet.,Positive,No
REV02705,5684,2,Perferendis iure minus amet ducimus earum amet.,Positive,No
REV02706,6580,5,Debitis recusandae odio quaerat ex qui doloremque velit.,Positive,No
REV02707,3405,4,Eos cumque tenetur cum magnam doloremque.,Positive,No
REV02708,2949,5,Reprehenderit sunt dolore dicta fugit voluptatem non.,Neutral,No
REV02709,4115,1,Necessitatibus vitae consectetur necessitatibus tenetur iste.,Positive,No
REV02710,3370,2,Quis ipsam officiis corporis odit.,Negative,No
REV02711,4071,5,Aliquid repellendus unde distinctio minus.,Positive,Yes
REV02712,7083,5,Inventore iste quo consectetur in reprehenderit iste.,Positive,No
REV02713,4393,1,Aspernatur beatae quidem ea.,Positive,No
REV02714,4468,1,Optio nesciunt optio deserunt quas atque aspernatur.,Neutral,No
REV02715,2837,5,Architecto laboriosam iusto quam voluptatum.,Positive,No
REV02716,2240,2,Consectetur culpa inventore minima doloribus.,Positive,No
REV02717,6052,3,Voluptates autem error harum quia quo dolore repellat.,Neutral,No
REV02718,1606,3,Inventore animi veniam nulla distinctio quae.,Positive,No
REV02719,6072,2,Sequi dolor deserunt beatae architecto reiciendis.,Neutral,No
REV02720,2067,5,Pariatur repudiandae nihil pariatur atque sed.,Positive,No
REV02721,6486,4,Ab aliquid officiis placeat cum quisquam.,Negative,No
REV02722,3057,2,Praesentium quasi nam inventore.,Positive,No
REV02723,1333,5,Sapiente omnis optio error.,Neutral,No
REV02724,4358,4,Necessitatibus nobis nam ex illo.,Positive,No
REV02725,9402,1,Perferendis explicabo dolor.,Negative,No
REV02726,9566,1,Itaque ipsum voluptatem.,Positive,No
REV02727,6243,1,Dolorum modi dolorem totam delectus magni consequatur.,Negative,No
REV02728,6143,3,Ipsam illum eveniet commodi facere.,Negative,No
REV02729,8680,5,Repellendus quibusdam eius id harum architecto dolorem repudiandae.,Positive,No
REV02730,9547,3,Quasi veritatis harum facere tempore mollitia.,Positive,No
REV02731,8599,2,Fugiat autem delectus.,Neutral,No
REV02732,320,5,Aliquid modi eos tempora laborum dolorem libero.,Positive,No
REV02733,6249,1,Quisquam cum architecto iste ut.,Negative,No
REV02734,6613,1,Hic praesentium quo placeat incidunt repudiandae omnis hic.,Negative,No
REV02735,7326,1,Velit modi nostrum ea dignissimos officiis numquam.,Negative,No
REV02736,4322,3,Exercitationem voluptatum sunt quisquam.,Positive,No
REV02737,4976,4,Cum sit sapiente aperiam et architecto.,Negative,No
REV02738,9875,5,Eius enim ab reiciendis iste cumque.,Neutral,No
REV02739,6514,4,Omnis quia eum aperiam ullam.,Negative,No
REV02740,8250,2,Quo exercitationem reiciendis incidunt fugit iste at corrupti.,Negative,No
REV02741,3010,1,Quasi maiores maiores.,Negative,No
REV02742,5694,5,Laborum nostrum perspiciatis blanditiis voluptate provident.,Negative,No
REV02743,2662,4,Necessitatibus quasi aliquam consequuntur ea.,Neutral,No
REV02744,9132,2,Nesciunt iusto consequatur libero.,Neutral,No
REV02745,4272,4,Fuga quod veniam.,Positive,No
REV02746,3706,5,Beatae sequi dolore officiis.,Negative,No
REV02747,9342,1,Quod odio expedita officia amet natus minima.,Neutral,No
REV02748,8244,2,Tenetur veritatis cum.,Positive,No
REV02749,4338,3,Amet dolorum laborum eligendi.,Neutral,No
REV02750,2378,3,Enim esse expedita ut saepe dolor exercitationem.,Negative,No
REV02751,6012,5,Aliquam dignissimos quis impedit beatae.,Neutral,No
REV02752,1674,2,Incidunt nulla vitae aspernatur cupiditate reiciendis.,Positive,No
REV02753,1670,3,Aspernatur sed nulla voluptatibus molestias.,Neutral,No
REV02754,408,2,Numquam soluta cumque reprehenderit.,Neutral,No
REV02755,2632,1,Soluta optio ex expedita vitae blanditiis aperiam.,Positive,No
REV02756,5280,2,Distinctio maxime ad molestiae vero vero.,Negative,No
REV02757,5558,1,Vel fuga nam.,Negative,No
REV02758,1815,3,Cum sapiente nihil harum repudiandae.,Negative,No
REV02759,9353,2,Laboriosam corrupti voluptates deleniti perferendis incidunt voluptatibus.,Positive,No
REV02760,2437,4,Voluptatem omnis quo omnis ipsum.,Negative,No
REV02761,3783,3,Earum possimus asperiores assumenda facilis soluta.,Negative,No
REV02762,6600,5,Hic minima quas culpa ad.,Negative,No
REV02763,2935,2,Aliquam neque fugit repudiandae doloremque.,Positive,No
REV02764,4564,4,Similique nostrum nobis natus dignissimos provident.,Positive,No
REV02765,8838,2,Rem iure minima quis at odio voluptas.,Positive,No
REV02766,3536,5,Impedit nesciunt incidunt esse.,Neutral,No
REV02767,80,3,Atque exercitationem necessitatibus libero.,Negative,No
REV02768,1193,5,Minima neque consequatur voluptate fugit eum.,Negative,No
REV02769,9551,3,Iusto ducimus modi veniam.,Negative,No
REV02770,3877,2,Voluptatem harum repellat saepe recusandae.,Negative,No
REV02771,3614,1,Voluptas aliquid iste quisquam.,Neutral,No
REV02772,8319,2,Suscipit nesciunt possimus error.,Negative,No
REV02773,3501,4,Nihil fugiat quam voluptatem animi praesentium.,Negative,No
REV02774,7726,5,Exercitationem cumque tenetur.,Negative,No
REV02775,7147,2,Facere suscipit reprehenderit quo a.,Neutral,No
REV02776,3332,3,Quas dolorem porro necessitatibus praesentium amet.,Positive,No
REV02777,5383,3,Vel temporibus eum consequuntur.,Positive,No
REV02778,8904,1,Cum soluta deleniti et esse ipsam eius.,Positive,Yes
REV02779,570,3,Sint nesciunt natus quam reprehenderit.,Positive,No
REV02780,1417,1,Possimus voluptatem sapiente quia.,Neutral,No
REV02781,9611,2,Dicta officia cupiditate explicabo.,Negative,No
REV02782,1037,2,Minima deserunt nisi modi nobis neque.,Positive,No
REV02783,9938,3,Ipsam repudiandae ipsum voluptatem officia necessitatibus.,Negative,No
REV02784,3077,4,Eaque commodi cupiditate natus.,Neutral,No
REV02785,3824,1,Et consequatur atque quasi.,Neutral,No
REV02786,3869,5,Iusto eveniet voluptates omnis doloremque nostrum officiis.,Neutral,No
REV02787,6236,3,Illo repellendus aliquid nisi temporibus commodi itaque.,Positive,No
REV02788,5267,3,Aperiam repudiandae dicta voluptate.,Neutral,No
REV02789,693,3,Aliquam possimus quam molestiae accusamus.,Neutral,No
REV02790,9677,1,Ullam eos porro asperiores earum cumque quidem.,Negative,No
REV02791,9196,3,Quia perferendis ex.,Negative,No
REV02792,2873,2,Quo ab excepturi praesentium.,Negative,No
REV02793,322,4,Modi nobis iusto blanditiis illum similique.,Positive,No
REV02794,973,5,Reprehenderit alias recusandae perspiciatis ipsum.,Negative,No
REV02795,9222,2,Facilis vitae vero eveniet iusto consequatur corporis.,Neutral,No
REV02796,3802,4,Consequatur voluptatem accusantium eius voluptatum in.,Positive,No
REV02797,653,1,Amet minus voluptates similique officiis eos quae quidem.,Neutral,No
REV02798,7238,3,Ut laborum incidunt officia minima.,Neutral,No
REV02799,9247,2,Consequatur aperiam veniam amet.,Positive,Yes
REV02800,6483,4,Rerum doloremque officia nam maxime.,Negative,No
REV02801,7440,5,Harum officiis quos esse iste.,Neutral,No
REV02802,1872,3,Ex quasi vero voluptatibus.,Positive,No
REV02803,8259,2,Rerum nulla aliquam quos enim.,Neutral,No
REV02804,5550,5,Quas eum voluptate odio.,Positive,No
REV02805,2620,3,Qui voluptatem facere distinctio nemo.,Positive,No
REV02806,3446,4,Maxime odio enim animi voluptatem nobis.,Negative,No
REV02807,6131,2,Nihil cumque error corporis est non.,Positive,No
REV02808,2188,3,Ullam cum accusantium quae.,Positive,No
REV02809,2091,2,Soluta totam suscipit.,Positive,No
REV02810,2583,4,Nulla corporis ullam commodi mollitia iste.,Neutral,No
REV02811,8360,4,Impedit neque asperiores ipsa minima temporibus quidem.,Neutral,No
REV02812,3748,4,Veritatis accusantium fugiat dicta a voluptatem.,Positive,No
REV02813,4034,3,Animi provident molestiae itaque ut expedita.,Positive,No
REV02814,5019,4,Maiores vel saepe minus consectetur perspiciatis aut.,Negative,No
REV02815,2048,3,Sunt dolor facilis sequi dolore incidunt quibusdam.,Negative,No
REV02816,6201,5,Repudiandae possimus nesciunt maxime nam eum molestias.,Negative,No
REV02817,3677,1,In dolorum laboriosam reiciendis voluptate eveniet.,Neutral,No
REV02818,1972,2,Eaque dolor expedita.,Positive,No
REV02819,8547,5,Porro occaecati quibusdam laboriosam similique.,Positive,No
REV02820,1735,3,Quod suscipit velit error quas.,Positive,No
REV02821,7011,2,Laboriosam laborum iure adipisci quia.,Positive,No
REV02822,3247,2,Ratione sit velit assumenda rerum.,Neutral,No
REV02823,7081,2,Aliquam alias assumenda accusantium sint consequuntur.,Neutral,No
REV02824,9338,3,Eum sunt commodi sed mollitia dicta.,Negative,No
REV02825,3549,4,Quod ratione cum neque.,Positive,No
REV02826,7213,4,Similique optio vitae consequuntur sed impedit quisquam.,Neutral,No
REV02827,8804,3,Ratione animi id doloremque.,Negative,No
REV02828,4026,2,Laborum rerum voluptate autem.,Negative,No
REV02829,3425,5,Iste repellat architecto molestias fugit adipisci sint.,Negative,No
REV02830,8823,1,Cum autem dolorem earum eligendi error.,Neutral,No
REV02831,5773,3,Veniam ducimus molestias.,Neutral,No
REV02832,173,2,Laboriosam labore ab itaque.,Neutral,No
REV02833,8465,4,Doloremque libero molestiae cumque asperiores fugiat.,Negative,No
REV02834,9278,2,Perferendis molestiae sint est quidem.,Negative,Yes
REV02835,8177,5,Magnam sunt ex eum aliquid dolores.,Neutral,No
REV02836,3898,1,Doloremque sapiente excepturi nostrum voluptas blanditiis.,Positive,No
REV02837,1129,4,Quo illum id necessitatibus.,Negative,No
REV02838,7963,4,Tempora animi minus perferendis possimus quos harum.,Negative,No
REV02839,4121,2,Totam odio veritatis.,Negative,No
REV02840,409,5,Commodi velit quaerat perferendis esse.,Neutral,No
REV02841,3010,2,Deleniti ab vero expedita id reiciendis animi.,Neutral,No
REV02842,9886,5,Atque reprehenderit molestias ipsa expedita praesentium ullam.,Negative,No
REV02843,1093,4,Commodi fuga repudiandae ad.,Neutral,No
REV02844,7979,2,Aut dicta recusandae aliquid recusandae.,Positive,No
REV02845,7343,4,Quaerat quibusdam fugit porro eum consequatur impedit reiciendis.,Negative,No
REV02846,4902,5,Dolores soluta aut doloremque facere voluptates.,Positive,Yes
REV02847,4983,2,Nihil explicabo facilis aperiam nostrum neque nam.,Negative,No
REV02848,4120,5,Tempore omnis perspiciatis maxime id.,Positive,No
REV02849,8441,2,Neque iusto consectetur quia nemo.,Negative,No
REV02850,3850,3,Perspiciatis officia repellendus atque.,Negative,No
REV02851,2822,5,Repellendus iure perspiciatis repellendus quas saepe.,Positive,No
REV02852,598,5,Explicabo tempore aperiam nostrum quis sint cumque.,Positive,No
REV02853,1482,2,Laborum adipisci amet aliquam itaque alias.,Negative,No
REV02854,8931,3,Dolorem animi fugiat dolor tempore.,Neutral,No
REV02855,9024,4,Optio assumenda saepe adipisci nisi pariatur asperiores.,Negative,No
REV02856,8180,1,Porro officia ratione eos aliquid harum illo.,Neutral,No
REV02857,674,4,Dignissimos quidem id sed.,Negative,No
REV02858,3674,2,Explicabo cupiditate molestias facere quae reprehenderit.,Neutral,No
REV02859,9904,3,Expedita inventore labore molestias itaque.,Positive,No
REV02860,9953,3,Incidunt nulla laudantium.,Neutral,No
REV02861,1118,5,Dolorem debitis similique illo adipisci perspiciatis.,Negative,No
REV02862,5502,2,Beatae voluptas doloremque quidem reprehenderit quod repellendus.,Positive,No
REV02863,3477,4,Ullam error possimus reiciendis nostrum dicta temporibus.,Positive,No
REV02864,9367,5,Animi nesciunt atque possimus voluptatum eligendi quo.,Negative,No
REV02865,7974,1,Culpa sequi sequi magnam vero ratione.,Positive,No
REV02866,4763,4,Veritatis delectus voluptate.,Negative,No
REV02867,2427,2,Nobis accusamus consectetur pariatur.,Positive,No
REV02868,4519,3,Amet optio ea neque dignissimos corrupti possimus.,Positive,No
REV02869,8647,5,Inventore reiciendis similique incidunt alias fugit.,Positive,No
REV02870,8547,2,Cumque molestiae animi vitae maiores.,Negative,No
REV02871,5352,4,Id maiores atque cumque accusamus placeat dignissimos.,Positive,No
REV02872,4156,5,Accusantium dolorem harum ex ipsam nemo eveniet maiores.,Negative,No
REV02873,1717,1,Ut reprehenderit error impedit iste.,Positive,No
REV02874,348,2,Repudiandae autem aliquam perspiciatis porro.,Negative,No
REV02875,4023,2,Aspernatur eos nobis amet laudantium accusamus debitis.,Neutral,No
REV02876,2435,2,Porro perspiciatis eos reiciendis odio similique.,Neutral,Yes
REV02877,7866,4,Natus maxime nobis odit corrupti accusamus veritatis.,Positive,No
REV02878,7835,5,Consequuntur quasi magni a autem voluptas maiores.,Neutral,No
REV02879,6514,2,Sapiente commodi inventore.,Positive,No
REV02880,10000,5,Vero odit voluptatibus sint.,Negative,No
REV02881,4820,4,Nobis harum molestiae ullam.,Positive,No
REV02882,627,4,Vero maxime architecto maxime impedit ratione.,Positive,No
REV02883,9956,4,Commodi occaecati aut facilis.,Positive,No
REV02884,3446,5,Quo repellendus autem nobis autem unde inventore.,Neutral,No
REV02885,7380,2,Iusto in assumenda architecto laborum a fuga.,Positive,No
REV02886,9862,1,Dolorem officiis quod quisquam laudantium eum fugit.,Neutral,No
REV02887,5424,4,Molestiae sapiente ipsam laboriosam alias.,Neutral,No
